"Date","City","Value","avg_precipitation_sums","avg_precipitation_hours","avg_temperature_max","avg_temperature_min","avg_temperature_mean","avg_apparent_temperature_max","avg_apparent_temperature_min","avg_apparent_temperature_mean","avg_sunrise","avg_sunset","avg_shortwave_radiation","avg_windspeed_max","avg_windgusts_max","avg_winddirection","avg_et0"
2010-02-01,"Kurunegala",142,0.35,0.928571428571429,31.7928571428571,22.5107142857143,26.75,35.0785714285714,25.4785714285714,29.7035714285714,NA,NA,20.8203571428571,13.9857142857143,33.9785714285714,83.2857142857143,4.78571428571429
2010-02-01,"Mannar",23,0.0285714285714286,0.285714285714286,29.6892857142857,23.8214285714286,26.6142857142857,33.25,26.0821428571429,28.8964285714286,NA,NA,21.4517857142857,21.2607142857143,33.3428571428571,58.8928571428571,5.15464285714286
2010-02-01,"Matale",113,0.492857142857143,1.21428571428571,29.0357142857143,20.7321428571429,24.6214285714286,32.7214285714286,23.4357142857143,27.6321428571429,NA,NA,19.9496428571429,12.425,32.4464285714286,78.6071428571429,4.16857142857143
2010-02-01,"Matara",44,1.77857142857143,3.57142857142857,29.9214285714286,24.0892857142857,26.75,36.1392857142857,28.2142857142857,31.5142857142857,NA,NA,21.6203571428571,12.6285714285714,27.5571428571429,79,4.47642857142857
2010-02-01,"Trincomalee",283,0.271428571428571,1.32142857142857,28.5928571428571,24.8285714285714,26.5178571428571,32.0892857142857,27.5035714285714,29.1464285714286,NA,NA,20.3992857142857,18.6071428571429,30.6571428571429,61.8571428571429,4.72
2010-03-01,"Badulla",49,3.36451612903226,3.32258064516129,28.758064516129,19.8806451612903,24.0677419354839,32.6322580645161,22.4129032258065,27.0290322580645,NA,NA,22.7458064516129,10.5064516129032,32.5935483870968,116.516129032258,4.63774193548387
2010-03-01,"Colombo",294,2.06774193548387,4.32258064516129,32.5451612903226,25.0741935483871,28.3741935483871,38.3677419354839,30.1129032258065,33.4483870967742,NA,NA,21.9245161290323,12.358064516129,28.958064516129,223.483870967742,4.8241935483871
2010-03-01,"Galle",86,1.60322580645161,4.80645161290323,32.1193548387097,25.2258064516129,28.2096774193548,38.0935483870968,29.9451612903226,33.358064516129,NA,NA,23.5229032258065,13.3129032258065,30.9129032258065,164.741935483871,5.09129032258065
2010-03-01,"Gampaha",306,1.91935483870968,3.80645161290323,33.2903225806452,25.0387096774194,28.5870967741935,38.8903225806452,29.9387096774194,33.4967741935484,NA,NA,22.2135483870968,11.6,29.3483870967742,215.322580645161,4.96225806451613
2010-03-01,"Hambantota",85,1.33548387096774,1.83870967741935,31.8838709677419,24.9838709677419,28.2225806451613,37.0903225806452,29.441935483871,32.5838709677419,NA,NA,23.3909677419355,16.8451612903226,32.8032258064516,127.838709677419,5.30032258064516
2010-03-01,"Jaffna",170,0.158064516129032,0.645161290322581,30.9774193548387,26.2774193548387,28.4612903225806,36.2709677419355,29.4870967741935,32.0354838709677,NA,NA,24.121935483871,21.3741935483871,31.2935483870968,118.161290322581,5.72935483870968
2010-03-01,"Kalutara",119,2.06774193548387,4.32258064516129,31.0741935483871,24.8483870967742,27.7967741935484,37.6387096774194,29.8,33.0483870967742,NA,NA,21.9245161290323,12.358064516129,28.958064516129,223.483870967742,4.64387096774194
2010-03-01,"Kandy",116,3.64516129032258,3.38709677419355,30.5903225806452,21.0354838709677,25.5935483870968,34.5677419354839,24.0516129032258,28.8806451612903,NA,NA,22.4316129032258,9.47096774193548,30.9161290322581,163.290322580645,4.76322580645161
2010-03-01,"Kurunegala",99,1.83225806451613,2.48387096774194,34.2322580645161,23.6161290322581,28.4354838709677,38.2193548387097,27.6290322580645,32.1645161290323,NA,NA,22.6806451612903,12.2806451612903,31.8870967741935,174.741935483871,5.35161290322581
2010-03-01,"Mannar",14,0.341935483870968,1.19354838709677,31.9322580645161,25.6225806451613,28.6645161290323,36.8161290322581,29.0258064516129,32.1548387096774,NA,NA,23.2761290322581,19.6483870967742,31.9193548387097,125,5.7341935483871
2010-03-01,"Matale",35,3.13870967741935,2.32258064516129,32.0870967741935,22.0290322580645,26.7645161290323,36.2709677419355,25.6258064516129,30.4258064516129,NA,NA,22.5970967741935,11.3838709677419,31.8096774193548,150.903225806452,5.01
2010-03-01,"Matara",41,1.60322580645161,4.80645161290323,31.1193548387097,25.041935483871,27.7483870967742,37.1354838709677,29.7612903225806,32.6870967741935,NA,NA,23.5229032258065,13.3129032258065,30.9129032258065,164.741935483871,5.04612903225806
2010-03-01,"Trincomalee",145,0.867741935483871,1.54838709677419,31.2483870967742,25.8064516129032,28.1903225806452,36.5064516129032,29.7290322580645,32.2032258064516,NA,NA,23.8812903225806,17.6838709677419,30.4096774193548,107.58064516129,5.45290322580645
2010-04-01,"Badulla",47,6.47666666666667,6.86666666666667,28.7933333333333,21.32,24.6366666666667,34.2633333333333,24.86,28.75,NA,NA,20.131,7.62333333333333,26.21,193.933333333333,4.089
2010-04-01,"Colombo",224,8.68333333333333,9.83333333333333,30.69,25.4166666666667,27.5233333333333,38.12,31.1033333333333,33.5966666666667,NA,NA,18.531,11.01,26.11,190.833333333333,3.822
2010-04-01,"Galle",115,7.3,10.2666666666667,31.0666666666667,25.8666666666667,28.01,38.3166666666667,31.27,34.0133333333333,NA,NA,20.8026666666667,14.1,29.9733333333333,227.6,4.203
2010-04-01,"Gampaha",205,8.90333333333333,9.43333333333333,30.9366666666667,25.1833333333333,27.4233333333333,38.2466666666667,30.73,33.3866666666667,NA,NA,18.737,10.28,25.7566666666667,189.5,3.88366666666667
2010-04-01,"Hambantota",45,4.47666666666667,5.6,31.2066666666667,25.6933333333333,28.0533333333333,37.9833333333333,31.0866666666667,33.7533333333333,NA,NA,20.967,13.2966666666667,27.4966666666667,204.4,4.39566666666667
2010-04-01,"Jaffna",145,2.17666666666667,3.96666666666667,32.3466666666667,27.8033333333333,29.8733333333333,38.77,32.15,34.6733333333333,NA,NA,23.064,21.3433333333333,31.52,172.3,5.50466666666667
2010-04-01,"Kalutara",114,8.68333333333333,9.83333333333333,30.22,25.2233333333333,27.37,37.4566666666667,30.83,33.3066666666667,NA,NA,18.531,11.01,26.11,190.833333333333,3.791
2010-04-01,"Kandy",89,12.4166666666667,8.8,29.0433333333333,21.8633333333333,25.0133333333333,35.3733333333333,25.9266666666667,29.7866666666667,NA,NA,19.7266666666667,6.65333333333333,25.6066666666667,184.9,3.991
2010-04-01,"Kurunegala",54,7.83333333333333,6.43333333333333,31.5866666666667,23.7733333333333,26.9433333333333,38.6233333333333,28.63,32.3966666666667,NA,NA,19.6916666666667,10.2033333333333,27.12,199.066666666667,4.15233333333333
2010-04-01,"Mannar",16,3.41666666666667,4.56666666666667,32.2633333333333,27.1066666666667,29.3266666666667,38.52,31.5866666666667,34.1033333333333,NA,NA,21.716,18.9366666666667,31.5466666666667,188.333333333333,5.12466666666667
2010-04-01,"Matale",46,9.68,6.2,31.0166666666667,23.07,26.4066666666667,37.5966666666667,27.7166666666667,31.62,NA,NA,20.312,8.51,25.9233333333333,204.133333333333,4.25233333333333
2010-04-01,"Matara",29,7.3,10.2666666666667,29.9766666666667,25.5533333333333,27.4833333333333,36.9133333333333,30.8766666666667,33.1433333333333,NA,NA,20.8026666666667,14.1,29.9733333333333,227.6,4.144
2010-04-01,"Trincomalee",60,1.79333333333333,2.8,32.2833333333333,26.7166666666667,29.1866666666667,39.1166666666667,31.7666666666667,34.5133333333333,NA,NA,23.1956666666667,16.1166666666667,27.0466666666667,152.033333333333,5.207
2010-05-01,"Badulla",69,6.74516129032258,5.7741935483871,29.2258064516129,21.8193548387097,25.0483870967742,34.2903225806452,24.9290322580645,28.7935483870968,NA,NA,18.9564516129032,11.1354838709677,32.6161290322581,257.483870967742,3.97354838709677
2010-05-01,"Colombo",296,10.3258064516129,15.5483870967742,29.5709677419355,25.7741935483871,27.2741935483871,35.741935483871,31.2290322580645,32.8774193548387,NA,NA,14.9293548387097,15.1354838709677,33.5774193548387,223.935483870968,3.04
2010-05-01,"Galle",83,9.54193548387097,14.0645161290323,30.1677419354839,26.2258064516129,27.9677419354839,36.0193548387097,30.8612903225806,33.0483870967742,NA,NA,17.9770967741935,19.858064516129,39.3,265.41935483871,3.65290322580645
2010-05-01,"Gampaha",295,9.21612903225807,14.4838709677419,29.6677419354839,25.5064516129032,27.0741935483871,35.7161290322581,30.8032258064516,32.5,NA,NA,15.4187096774194,15.0903225806452,34.658064516129,212.451612903226,3.12612903225806
2010-05-01,"Hambantota",29,3.79677419354839,5.80645161290323,30.541935483871,26.1516129032258,27.8838709677419,35.4322580645161,30.4709677419355,32.2838709677419,NA,NA,18.7629032258065,21.141935483871,39.2774193548387,250.322580645161,4.10709677419355
2010-05-01,"Jaffna",82,1.77096774193548,3.29032258064516,31.6193548387097,28.3677419354839,29.8193548387097,36.2161290322581,31.5096774193548,33.2709677419355,NA,NA,21.5261290322581,32.4935483870968,47.2258064516129,197,5.35548387096774
2010-05-01,"Kalutara",185,10.3258064516129,15.5483870967742,29.1032258064516,25.5806451612903,27.0870967741935,35.0096774193548,30.9612903225806,32.5516129032258,NA,NA,14.9293548387097,15.1354838709677,33.5774193548387,223.935483870968,3.01967741935484
